Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_9_9,VPWR,li1,10.3500,35.3600,1.799995
FILLER_9_6,VPWR,li1,8.9700,35.3600,1.799995
FILLER_9_3,VPWR,li1,7.5900,35.3600,1.799995
FILLER_8_318,VPWR,li1,152.2600,35.3600,1.799954
FILLER_8_315,VPWR,li1,151.1100,35.3600,1.799954
FILLER_8_312,VPWR,li1,149.7300,35.3600,1.799954
FILLER_8_309,VPWR,li1,148.3500,35.3600,1.799954
FILLER_8_307,VPWR,li1,146.9700,35.3600,1.799954
FILLER_8_304,VPWR,li1,146.0500,35.3600,1.799954
FILLER_8_292,VPWR,li1,140.0700,35.3600,1.799954
FILLER_8_289,VPWR,li1,139.1500,35.3600,1.799954
FILLER_8_286,VPWR,li1,137.7700,35.3600,1.799954
FILLER_8_283,VPWR,li1,136.3900,35.3600,1.799955
FILLER_8_280,VPWR,li1,135.0100,35.3600,1.799955
FILLER_8_277,VPWR,li1,133.6300,35.3600,1.799955
FILLER_8_274,VPWR,li1,132.2500,35.3600,1.799955
FILLER_8_243,VPWR,li1,117.7600,35.3600,1.799965
FILLER_8_240,VPWR,li1,116.6100,35.3600,1.799965
FILLER_8_237,VPWR,li1,115.2300,35.3600,1.799967
FILLER_8_234,VPWR,li1,113.8500,35.3600,1.799967
FILLER_8_213,VPWR,li1,103.7300,35.3600,1.799981
FILLER_8_203,VPWR,li1,99.5900,35.3600,1.799985
FILLER_8_200,VPWR,li1,98.2100,35.3600,1.799985
FILLER_8_197,VPWR,li1,96.8300,35.3600,1.799984
FILLER_8_194,VPWR,li1,95.2200,35.3600,1.799984
FILLER_8_191,VPWR,li1,94.0700,35.3600,1.799982
FILLER_8_188,VPWR,li1,92.6900,35.3600,1.799982
FILLER_8_174,VPWR,li1,85.7900,35.3600,1.799978
FILLER_8_171,VPWR,li1,84.8700,35.3600,1.799978
FILLER_8_168,VPWR,li1,83.4900,35.3600,1.799978
FILLER_8_165,VPWR,li1,82.1100,35.3600,1.799977
FILLER_8_162,VPWR,li1,80.7300,35.3600,1.799976
FILLER_8_159,VPWR,li1,79.3500,35.3600,1.799976
FILLER_8_156,VPWR,li1,77.9700,35.3600,1.799975
FILLER_8_153,VPWR,li1,76.5900,35.3600,1.799975
FILLER_8_144,VPWR,li1,71.9900,35.3600,1.799973
FILLER_8_141,VPWR,li1,71.0700,35.3600,1.799972
FILLER_8_121,VPWR,li1,61.6400,35.3600,1.799970
FILLER_8_118,VPWR,li1,60.4900,35.3600,1.799969
FILLER_8_88,VPWR,li1,46.6900,35.3600,1.799971
FILLER_8_85,VPWR,li1,45.3100,35.3600,1.799972
FILLER_8_81,VPWR,li1,43.4700,35.3600,1.799973
FILLER_8_78,VPWR,li1,42.0900,35.3600,1.799973
FILLER_8_75,VPWR,li1,40.7100,35.3600,1.799975
FILLER_8_72,VPWR,li1,39.3300,35.3600,1.799975
FILLER_8_69,VPWR,li1,37.9500,35.3600,1.799976
FILLER_8_42,VPWR,li1,25.0700,35.3600,1.799984
FILLER_8_39,VPWR,li1,24.1500,35.3600,1.799984
FILLER_8_6,VPWR,li1,8.5100,35.3600,1.799995
FILLER_8_3,VPWR,li1,7.5900,35.3600,1.799995
FILLER_7_319,VPWR,li1,152.4900,29.9200,1.799996
FILLER_7_316,VPWR,li1,151.5700,29.9200,1.799996
FILLER_7_313,VPWR,li1,150.1900,29.9200,1.799996
FILLER_7_310,VPWR,li1,148.8100,29.9200,1.799996
FILLER_7_307,VPWR,li1,147.4300,29.9200,1.799996
FILLER_7_299,VPWR,li1,143.5200,29.9200,1.799996
FILLER_7_296,VPWR,li1,142.3700,29.9200,1.799996
FILLER_7_293,VPWR,li1,140.9900,29.9200,1.799996
FILLER_7_290,VPWR,li1,139.6100,29.9200,1.799996
FILLER_7_287,VPWR,li1,138.2300,29.9200,1.799996
FILLER_7_284,VPWR,li1,136.8500,29.9200,1.799996
FILLER_7_281,VPWR,li1,135.4700,29.9200,1.799996
FILLER_7_279,VPWR,li1,134.0900,29.9200,1.799996
FILLER_7_276,VPWR,li1,133.1700,29.9200,1.799996
FILLER_7_249,VPWR,li1,120.7500,29.9200,1.799996
FILLER_7_246,VPWR,li1,119.3700,29.9200,1.799997
FILLER_7_243,VPWR,li1,117.9900,29.9200,1.799997
FILLER_7_240,VPWR,li1,116.6100,29.9200,1.799997
FILLER_7_237,VPWR,li1,115.2300,29.9200,1.799997
FILLER_7_234,VPWR,li1,113.8500,29.9200,1.799997
FILLER_7_231,VPWR,li1,112.4700,29.9200,1.799997
FILLER_7_222,VPWR,li1,108.1000,29.9200,1.799998
FILLER_7_204,VPWR,li1,100.0500,29.9200,1.799998
FILLER_7_201,VPWR,li1,98.6700,29.9200,1.799998
FILLER_7_198,VPWR,li1,97.2900,29.9200,1.799998
FILLER_7_195,VPWR,li1,95.9100,29.9200,1.799998
FILLER_7_192,VPWR,li1,94.5300,29.9200,1.799998
FILLER_7_189,VPWR,li1,93.1500,29.9200,1.799998
FILLER_7_186,VPWR,li1,91.7700,29.9200,1.799997
FILLER_7_183,VPWR,li1,90.3900,29.9200,1.799997
FILLER_7_175,VPWR,li1,86.2500,29.9200,1.799997
FILLER_7_172,VPWR,li1,85.3300,29.9200,1.799997
FILLER_7_169,VPWR,li1,83.9500,29.9200,1.799997
FILLER_7_167,VPWR,li1,82.5700,29.9200,1.799996
FILLER_7_164,VPWR,li1,81.6500,29.9200,1.799996
FILLER_7_161,VPWR,li1,80.2700,29.9200,1.799996
FILLER_7_158,VPWR,li1,78.8900,29.9200,1.799996
FILLER_7_155,VPWR,li1,77.5100,29.9200,1.799996
FILLER_7_131,VPWR,li1,66.4700,29.9200,1.799995
FILLER_7_128,VPWR,li1,65.0900,29.9200,1.799995
FILLER_7_125,VPWR,li1,63.7100,29.9200,1.799995
FILLER_7_122,VPWR,li1,62.3300,29.9200,1.799995
FILLER_7_119,VPWR,li1,60.9500,29.9200,1.799995
FILLER_7_116,VPWR,li1,59.5700,29.9200,1.799995
FILLER_7_113,VPWR,li1,58.1900,29.9200,1.799995
FILLER_7_91,VPWR,li1,47.6100,29.9200,1.799995
FILLER_7_88,VPWR,li1,46.6900,29.9200,1.799995
FILLER_7_85,VPWR,li1,45.3100,29.9200,1.799995
FILLER_7_82,VPWR,li1,43.9300,29.9200,1.799996
FILLER_7_79,VPWR,li1,42.5500,29.9200,1.799996
FILLER_7_76,VPWR,li1,41.1700,29.9200,1.799996
FILLER_7_73,VPWR,li1,39.7900,29.9200,1.799996
FILLER_7_70,VPWR,li1,38.4100,29.9200,1.799996
FILLER_7_67,VPWR,li1,37.0300,29.9200,1.799996
FILLER_7_64,VPWR,li1,35.6500,29.9200,1.799996
FILLER_7_55,VPWR,li1,31.0500,29.9200,1.799997
FILLER_7_52,VPWR,li1,30.1300,29.9200,1.799997
FILLER_7_49,VPWR,li1,28.7500,29.9200,1.799997
FILLER_7_46,VPWR,li1,27.3700,29.9200,1.799998
FILLER_7_43,VPWR,li1,25.9900,29.9200,1.799998
FILLER_7_40,VPWR,li1,24.6100,29.9200,1.799998
FILLER_7_37,VPWR,li1,23.2300,29.9200,1.799998
FILLER_7_34,VPWR,li1,21.8500,29.9200,1.799998
FILLER_7_12,VPWR,li1,11.5000,29.9200,1.799999
FILLER_7_9,VPWR,li1,10.3500,29.9200,1.799999
FILLER_7_6,VPWR,li1,8.9700,29.9200,1.799999
FILLER_7_3,VPWR,li1,7.5900,29.9200,1.799999
FILLER_6_318,VPWR,li1,152.2600,29.9200,1.799996
FILLER_6_315,VPWR,li1,151.1100,29.9200,1.799996
FILLER_6_312,VPWR,li1,149.7300,29.9200,1.799996
FILLER_6_309,VPWR,li1,148.3500,29.9200,1.799996
FILLER_6_305,VPWR,li1,146.5100,29.9200,1.799996
FILLER_6_297,VPWR,li1,142.3700,29.9200,1.799996
FILLER_6_294,VPWR,li1,141.4500,29.9200,1.799996
FILLER_6_291,VPWR,li1,140.0700,29.9200,1.799996
FILLER_6_288,VPWR,li1,138.6900,29.9200,1.799996
FILLER_6_285,VPWR,li1,137.3100,29.9200,1.799996
FILLER_6_282,VPWR,li1,135.9300,29.9200,1.799996
FILLER_6_250,VPWR,li1,120.9800,29.9200,1.799996
FILLER_6_247,VPWR,li1,119.8300,29.9200,1.799996
FILLER_6_244,VPWR,li1,118.4500,29.9200,1.799997
FILLER_6_241,VPWR,li1,117.0700,29.9200,1.799997
FILLER_6_238,VPWR,li1,115.6900,29.9200,1.799997
FILLER_6_235,VPWR,li1,114.3100,29.9200,1.799997
FILLER_6_232,VPWR,li1,112.9300,29.9200,1.799997
FILLER_6_229,VPWR,li1,111.5500,29.9200,1.799997
FILLER_6_215,VPWR,li1,104.8800,29.9200,1.799998
FILLER_6_212,VPWR,li1,103.7300,29.9200,1.799998
FILLER_6_209,VPWR,li1,102.3500,29.9200,1.799998
FILLER_6_206,VPWR,li1,100.9700,29.9200,1.799999
FILLER_6_203,VPWR,li1,99.5900,29.9200,1.799998
FILLER_6_200,VPWR,li1,98.2100,29.9200,1.799998
FILLER_6_197,VPWR,li1,96.8300,29.9200,1.799998
FILLER_6_195,VPWR,li1,95.4500,29.9200,1.799998
FILLER_6_192,VPWR,li1,94.5300,29.9200,1.799998
FILLER_6_173,VPWR,li1,85.7900,29.9200,1.799997
FILLER_6_170,VPWR,li1,84.4100,29.9200,1.799997
FILLER_6_167,VPWR,li1,83.0300,29.9200,1.799996
FILLER_6_164,VPWR,li1,81.6500,29.9200,1.799996
FILLER_6_161,VPWR,li1,80.2700,29.9200,1.799996
FILLER_6_158,VPWR,li1,78.8900,29.9200,1.799996
FILLER_6_155,VPWR,li1,77.5100,29.9200,1.799996
FILLER_6_152,VPWR,li1,76.1300,29.9200,1.799995
FILLER_6_149,VPWR,li1,74.7500,29.9200,1.799995
FILLER_6_146,VPWR,li1,73.3700,29.9200,1.799995
FILLER_6_137,VPWR,li1,69.2300,29.9200,1.799995
FILLER_6_134,VPWR,li1,67.8500,29.9200,1.799995
FILLER_6_131,VPWR,li1,66.4700,29.9200,1.799995
FILLER_6_128,VPWR,li1,65.0900,29.9200,1.799995
FILLER_6_125,VPWR,li1,63.7100,29.9200,1.799995
FILLER_6_122,VPWR,li1,62.3300,29.9200,1.799995
FILLER_6_119,VPWR,li1,60.9500,29.9200,1.799995
FILLER_6_116,VPWR,li1,59.5700,29.9200,1.799995
FILLER_6_113,VPWR,li1,58.1900,29.9200,1.799995
FILLER_6_110,VPWR,li1,56.8100,29.9200,1.799995
FILLER_6_107,VPWR,li1,55.4300,29.9200,1.799995
FILLER_6_85,VPWR,li1,44.8500,29.9200,1.799996
FILLER_6_81,VPWR,li1,43.4700,29.9200,1.799996
FILLER_6_78,VPWR,li1,42.0900,29.9200,1.799996
FILLER_6_75,VPWR,li1,40.7100,29.9200,1.799996
FILLER_6_72,VPWR,li1,39.3300,29.9200,1.799996
FILLER_6_69,VPWR,li1,37.9500,29.9200,1.799996
FILLER_6_66,VPWR,li1,36.5700,29.9200,1.799996
FILLER_6_63,VPWR,li1,35.1900,29.9200,1.799996
FILLER_6_60,VPWR,li1,33.8100,29.9200,1.799997
FILLER_6_53,VPWR,li1,30.1300,29.9200,1.799997
FILLER_6_50,VPWR,li1,29.2100,29.9200,1.799997
FILLER_6_47,VPWR,li1,27.8300,29.9200,1.799997
FILLER_6_44,VPWR,li1,26.4500,29.9200,1.799998
FILLER_6_41,VPWR,li1,25.0700,29.9200,1.799998
FILLER_6_38,VPWR,li1,23.6900,29.9200,1.799998
FILLER_6_35,VPWR,li1,22.3100,29.9200,1.799998
FILLER_6_32,VPWR,li1,20.9300,29.9200,1.799998
FILLER_6_29,VPWR,li1,19.5500,29.9200,1.799998
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799998
FILLER_6_24,VPWR,li1,17.2500,29.9200,1.799998
FILLER_6_9,VPWR,li1,10.3500,29.9200,1.799999
FILLER_6_6,VPWR,li1,8.9700,29.9200,1.799999
FILLER_6_3,VPWR,li1,7.5900,29.9200,1.799999
FILLER_5_298,VPWR,li1,142.8300,24.4800,1.799986
FILLER_5_295,VPWR,li1,141.9100,24.4800,1.799986
FILLER_5_287,VPWR,li1,137.7700,24.4800,1.799987
FILLER_5_284,VPWR,li1,136.8500,24.4800,1.799988
FILLER_5_281,VPWR,li1,135.4700,24.4800,1.799988
FILLER_5_277,VPWR,li1,133.6300,24.4800,1.799988
FILLER_5_274,VPWR,li1,132.2500,24.4800,1.799989
FILLER_5_271,VPWR,li1,130.8700,24.4800,1.799989
FILLER_5_268,VPWR,li1,129.4900,24.4800,1.799989
FILLER_5_265,VPWR,li1,128.1100,24.4800,1.799989
FILLER_5_246,VPWR,li1,118.9100,24.4800,1.799992
FILLER_5_243,VPWR,li1,117.9900,24.4800,1.799992
FILLER_5_240,VPWR,li1,116.6100,24.4800,1.799992
FILLER_5_237,VPWR,li1,115.2300,24.4800,1.799993
FILLER_5_234,VPWR,li1,113.8500,24.4800,1.799993
FILLER_5_231,VPWR,li1,112.4700,24.4800,1.799993
FILLER_5_205,VPWR,li1,100.2800,24.4800,1.799997
FILLER_5_202,VPWR,li1,99.1300,24.4800,1.799996
FILLER_5_199,VPWR,li1,97.7500,24.4800,1.799996
FILLER_5_196,VPWR,li1,96.3700,24.4800,1.799996
FILLER_5_193,VPWR,li1,94.9900,24.4800,1.799995
FILLER_5_169,VPWR,li1,83.9500,24.4800,1.799993
FILLER_5_167,VPWR,li1,82.5700,24.4800,1.799993
FILLER_5_164,VPWR,li1,81.6500,24.4800,1.799993
FILLER_5_161,VPWR,li1,80.2700,24.4800,1.799993
FILLER_5_158,VPWR,li1,78.8900,24.4800,1.799992
FILLER_5_155,VPWR,li1,77.5100,24.4800,1.799992
FILLER_5_152,VPWR,li1,76.1300,24.4800,1.799992
FILLER_5_128,VPWR,li1,65.0900,24.4800,1.799991
FILLER_5_125,VPWR,li1,63.7100,24.4800,1.799991
FILLER_5_122,VPWR,li1,62.3300,24.4800,1.799991
FILLER_5_119,VPWR,li1,60.9500,24.4800,1.799991
FILLER_5_116,VPWR,li1,59.5700,24.4800,1.799991
FILLER_5_113,VPWR,li1,58.1900,24.4800,1.799991
FILLER_5_83,VPWR,li1,43.9300,24.4800,1.799992
FILLER_5_80,VPWR,li1,43.0100,24.4800,1.799992
FILLER_5_77,VPWR,li1,41.6300,24.4800,1.799992
FILLER_5_74,VPWR,li1,40.2500,24.4800,1.799992
FILLER_5_71,VPWR,li1,38.8700,24.4800,1.799992
FILLER_5_68,VPWR,li1,37.4900,24.4800,1.799993
FILLER_5_65,VPWR,li1,36.1100,24.4800,1.799993
FILLER_5_57,VPWR,li1,31.9700,24.4800,1.799993
FILLER_5_46,VPWR,li1,27.3700,24.4800,1.799994
FILLER_5_43,VPWR,li1,25.9900,24.4800,1.799994
FILLER_5_40,VPWR,li1,24.6100,24.4800,1.799995
FILLER_5_37,VPWR,li1,23.2300,24.4800,1.799995
FILLER_5_34,VPWR,li1,21.8500,24.4800,1.799995
FILLER_5_31,VPWR,li1,20.4700,24.4800,1.799996
FILLER_5_28,VPWR,li1,19.0900,24.4800,1.799996
FILLER_5_25,VPWR,li1,17.7100,24.4800,1.799996
FILLER_5_12,VPWR,li1,11.5000,24.4800,1.799998
FILLER_5_9,VPWR,li1,10.3500,24.4800,1.799998
FILLER_5_6,VPWR,li1,8.9700,24.4800,1.799998
FILLER_5_3,VPWR,li1,7.5900,24.4800,1.799998
FILLER_4_319,VPWR,li1,152.4900,24.4800,1.799986
FILLER_4_316,VPWR,li1,151.5700,24.4800,1.799986
FILLER_4_306,VPWR,li1,146.7400,24.4800,1.799986
FILLER_4_277,VPWR,li1,133.6300,24.4800,1.799988
FILLER_4_274,VPWR,li1,132.2500,24.4800,1.799989
FILLER_4_271,VPWR,li1,130.8700,24.4800,1.799989
FILLER_4_253,VPWR,li1,122.3600,24.4800,1.799991
FILLER_4_244,VPWR,li1,118.4500,24.4800,1.799992
FILLER_4_241,VPWR,li1,117.0700,24.4800,1.799992
FILLER_4_238,VPWR,li1,115.6900,24.4800,1.799993
FILLER_4_235,VPWR,li1,114.3100,24.4800,1.799993
FILLER_4_232,VPWR,li1,112.9300,24.4800,1.799993
FILLER_4_209,VPWR,li1,102.1200,24.4800,1.799996
FILLER_4_206,VPWR,li1,100.9700,24.4800,1.799997
FILLER_4_203,VPWR,li1,99.5900,24.4800,1.799996
FILLER_4_200,VPWR,li1,98.2100,24.4800,1.799996
FILLER_4_197,VPWR,li1,96.8300,24.4800,1.799996
FILLER_4_195,VPWR,li1,95.4500,24.4800,1.799995
FILLER_4_192,VPWR,li1,94.5300,24.4800,1.799995
FILLER_4_166,VPWR,li1,82.3400,24.4800,1.799993
FILLER_4_163,VPWR,li1,81.1900,24.4800,1.799993
FILLER_4_160,VPWR,li1,79.8100,24.4800,1.799992
FILLER_4_157,VPWR,li1,78.4300,24.4800,1.799992
FILLER_4_125,VPWR,li1,63.7100,24.4800,1.799991
FILLER_4_122,VPWR,li1,62.3300,24.4800,1.799991
FILLER_4_119,VPWR,li1,60.9500,24.4800,1.799991
FILLER_4_85,VPWR,li1,45.3100,24.4800,1.799992
FILLER_4_83,VPWR,li1,43.9300,24.4800,1.799992
FILLER_4_80,VPWR,li1,43.0100,24.4800,1.799992
FILLER_4_77,VPWR,li1,41.6300,24.4800,1.799992
FILLER_4_74,VPWR,li1,40.2500,24.4800,1.799992
FILLER_4_47,VPWR,li1,27.3700,24.4800,1.799994
FILLER_4_44,VPWR,li1,26.4500,24.4800,1.799994
FILLER_4_41,VPWR,li1,25.0700,24.4800,1.799995
FILLER_4_38,VPWR,li1,23.6900,24.4800,1.799995
FILLER_4_35,VPWR,li1,22.3100,24.4800,1.799995
FILLER_4_32,VPWR,li1,20.9300,24.4800,1.799996
FILLER_4_29,VPWR,li1,19.5500,24.4800,1.799996
FILLER_4_6,VPWR,li1,8.5100,24.4800,1.799998
FILLER_4_3,VPWR,li1,7.5900,24.4800,1.799998
FILLER_3_317,VPWR,li1,152.0300,19.0400,1.799988
FILLER_3_314,VPWR,li1,150.6500,19.0400,1.799988
FILLER_3_311,VPWR,li1,149.2700,19.0400,1.799988
FILLER_3_274,VPWR,li1,131.7900,19.0400,1.799989
FILLER_3_271,VPWR,li1,130.8700,19.0400,1.799989
FILLER_3_242,VPWR,li1,117.3000,19.0400,1.799991
FILLER_3_239,VPWR,li1,116.1500,19.0400,1.799992
FILLER_3_236,VPWR,li1,114.7700,19.0400,1.799992
FILLER_3_199,VPWR,li1,97.2900,19.0400,1.799994
FILLER_3_169,VPWR,li1,83.7200,19.0400,1.799990
FILLER_3_165,VPWR,li1,82.1100,19.0400,1.799990
FILLER_3_121,VPWR,li1,61.8700,19.0400,1.799988
FILLER_3_118,VPWR,li1,60.4900,19.0400,1.799988
FILLER_3_87,VPWR,li1,46.0000,19.0400,1.799989
FILLER_3_84,VPWR,li1,44.8500,19.0400,1.799989
FILLER_3_81,VPWR,li1,43.4700,19.0400,1.799989
FILLER_3_78,VPWR,li1,42.0900,19.0400,1.799989
FILLER_3_33,VPWR,li1,21.3900,19.0400,1.799994
FILLER_3_30,VPWR,li1,20.0100,19.0400,1.799995
FILLER_3_27,VPWR,li1,18.6300,19.0400,1.799996
FILLER_3_24,VPWR,li1,17.2500,19.0400,1.799996
FILLER_3_15,VPWR,li1,12.8800,19.0400,1.799997
FILLER_3_12,VPWR,li1,11.7300,19.0400,1.799997
FILLER_3_9,VPWR,li1,10.3500,19.0400,1.799998
FILLER_3_6,VPWR,li1,8.9700,19.0400,1.799998
FILLER_3_3,VPWR,li1,7.5900,19.0400,1.799998
FILLER_2_318,VPWR,li1,152.2600,19.0400,1.799988
FILLER_2_315,VPWR,li1,151.1100,19.0400,1.799988
FILLER_2_312,VPWR,li1,149.7300,19.0400,1.799988
FILLER_2_309,VPWR,li1,148.3500,19.0400,1.799988
FILLER_2_305,VPWR,li1,146.5100,19.0400,1.799988
FILLER_2_302,VPWR,li1,145.1300,19.0400,1.799988
FILLER_2_277,VPWR,li1,133.1700,19.0400,1.799988
FILLER_2_274,VPWR,li1,132.2500,19.0400,1.799989
FILLER_2_243,VPWR,li1,117.7600,19.0400,1.799991
FILLER_2_240,VPWR,li1,116.6100,19.0400,1.799991
FILLER_2_237,VPWR,li1,115.2300,19.0400,1.799992
FILLER_2_234,VPWR,li1,113.8500,19.0400,1.799992
FILLER_2_231,VPWR,li1,112.4700,19.0400,1.799992
FILLER_2_207,VPWR,li1,101.4300,19.0400,1.799996
FILLER_2_197,VPWR,li1,96.6000,19.0400,1.799994
FILLER_2_194,VPWR,li1,95.2200,19.0400,1.799993
FILLER_2_191,VPWR,li1,94.0700,19.0400,1.799993
FILLER_2_163,VPWR,li1,80.9600,19.0400,1.799990
FILLER_2_160,VPWR,li1,79.8100,19.0400,1.799990
FILLER_2_157,VPWR,li1,78.4300,19.0400,1.799990
FILLER_2_154,VPWR,li1,77.0500,19.0400,1.799990
FILLER_2_131,VPWR,li1,66.2400,19.0400,1.799989
FILLER_2_128,VPWR,li1,65.0900,19.0400,1.799989
FILLER_2_125,VPWR,li1,63.7100,19.0400,1.799988
FILLER_2_122,VPWR,li1,62.3300,19.0400,1.799988
FILLER_2_119,VPWR,li1,60.9500,19.0400,1.799988
FILLER_2_85,VPWR,li1,45.0800,19.0400,1.799989
FILLER_2_81,VPWR,li1,43.4700,19.0400,1.799989
FILLER_2_78,VPWR,li1,42.0900,19.0400,1.799989
FILLER_2_75,VPWR,li1,40.7100,19.0400,1.799989
FILLER_2_47,VPWR,li1,27.3700,19.0400,1.799992
FILLER_2_44,VPWR,li1,26.4500,19.0400,1.799992
FILLER_2_41,VPWR,li1,25.0700,19.0400,1.799993
FILLER_2_38,VPWR,li1,23.6900,19.0400,1.799993
FILLER_2_35,VPWR,li1,22.3100,19.0400,1.799994
FILLER_2_32,VPWR,li1,20.9300,19.0400,1.799995
FILLER_2_29,VPWR,li1,19.5500,19.0400,1.799995
FILLER_2_27,VPWR,li1,18.1700,19.0400,1.799996
FILLER_2_21,VPWR,li1,15.6400,19.0400,1.799996
FILLER_2_18,VPWR,li1,14.4900,19.0400,1.799996
FILLER_2_15,VPWR,li1,13.1100,19.0400,1.799997
FILLER_2_12,VPWR,li1,11.7300,19.0400,1.799997
FILLER_2_9,VPWR,li1,10.3500,19.0400,1.799998
FILLER_2_6,VPWR,li1,8.9700,19.0400,1.799998
FILLER_2_3,VPWR,li1,7.5900,19.0400,1.799998
FILLER_1_317,VPWR,li1,152.0300,13.6000,1.799995
FILLER_1_314,VPWR,li1,150.6500,13.6000,1.799995
FILLER_1_311,VPWR,li1,149.2700,13.6000,1.799995
FILLER_1_308,VPWR,li1,147.8900,13.6000,1.799995
FILLER_1_305,VPWR,li1,146.5100,13.6000,1.799995
FILLER_1_302,VPWR,li1,145.1300,13.6000,1.799995
FILLER_1_299,VPWR,li1,143.7500,13.6000,1.799995
FILLER_1_296,VPWR,li1,142.3700,13.6000,1.799995
FILLER_1_284,VPWR,li1,136.6200,13.6000,1.799995
FILLER_1_281,VPWR,li1,135.4700,13.6000,1.799995
FILLER_1_278,VPWR,li1,133.8600,13.6000,1.799995
FILLER_1_275,VPWR,li1,132.7100,13.6000,1.799995
FILLER_1_272,VPWR,li1,131.3300,13.6000,1.799995
FILLER_1_269,VPWR,li1,129.9500,13.6000,1.799995
FILLER_1_266,VPWR,li1,128.5700,13.6000,1.799995
FILLER_1_242,VPWR,li1,117.5300,13.6000,1.799996
FILLER_1_239,VPWR,li1,116.1500,13.6000,1.799996
FILLER_1_236,VPWR,li1,114.7700,13.6000,1.799996
FILLER_1_233,VPWR,li1,113.3900,13.6000,1.799996
FILLER_1_230,VPWR,li1,112.0100,13.6000,1.799996
FILLER_1_202,VPWR,li1,98.6700,13.6000,1.799998
FILLER_1_196,VPWR,li1,96.3700,13.6000,1.799997
FILLER_1_193,VPWR,li1,94.9900,13.6000,1.799997
FILLER_1_190,VPWR,li1,93.6100,13.6000,1.799997
FILLER_1_187,VPWR,li1,92.2300,13.6000,1.799997
FILLER_1_172,VPWR,li1,84.8700,13.6000,1.799996
FILLER_1_169,VPWR,li1,83.9500,13.6000,1.799996
FILLER_1_167,VPWR,li1,82.5700,13.6000,1.799996
FILLER_1_164,VPWR,li1,81.6500,13.6000,1.799996
FILLER_1_161,VPWR,li1,80.2700,13.6000,1.799995
FILLER_1_158,VPWR,li1,78.8900,13.6000,1.799995
FILLER_1_155,VPWR,li1,77.5100,13.6000,1.799995
FILLER_1_131,VPWR,li1,66.4700,13.6000,1.799994
FILLER_1_128,VPWR,li1,65.0900,13.6000,1.799994
FILLER_1_125,VPWR,li1,63.7100,13.6000,1.799994
FILLER_1_122,VPWR,li1,62.3300,13.6000,1.799994
FILLER_1_119,VPWR,li1,60.9500,13.6000,1.799994
FILLER_1_116,VPWR,li1,59.5700,13.6000,1.799994
FILLER_1_113,VPWR,li1,58.1900,13.6000,1.799994
FILLER_1_110,VPWR,li1,56.5800,13.6000,1.799994
FILLER_1_88,VPWR,li1,46.2300,13.6000,1.799995
FILLER_1_85,VPWR,li1,45.3100,13.6000,1.799995
FILLER_1_82,VPWR,li1,43.9300,13.6000,1.799995
FILLER_1_79,VPWR,li1,42.5500,13.6000,1.799995
FILLER_1_76,VPWR,li1,41.1700,13.6000,1.799996
FILLER_1_73,VPWR,li1,39.7900,13.6000,1.799996
FILLER_1_70,VPWR,li1,38.4100,13.6000,1.799996
FILLER_1_67,VPWR,li1,37.0300,13.6000,1.799996
FILLER_1_48,VPWR,li1,27.8300,13.6000,1.799997
FILLER_1_45,VPWR,li1,26.9100,13.6000,1.799997
FILLER_1_42,VPWR,li1,25.5300,13.6000,1.799998
FILLER_1_39,VPWR,li1,24.1500,13.6000,1.799998
FILLER_1_36,VPWR,li1,22.7700,13.6000,1.799998
FILLER_1_33,VPWR,li1,21.3900,13.6000,1.799998
FILLER_1_30,VPWR,li1,20.0100,13.6000,1.799998
FILLER_1_27,VPWR,li1,18.6300,13.6000,1.799998
FILLER_1_24,VPWR,li1,17.2500,13.6000,1.799998
FILLER_1_21,VPWR,li1,15.8700,13.6000,1.799999
FILLER_1_18,VPWR,li1,14.4900,13.6000,1.799999
FILLER_1_15,VPWR,li1,13.1100,13.6000,1.799999
FILLER_1_12,VPWR,li1,11.7300,13.6000,1.799999
FILLER_1_9,VPWR,li1,10.3500,13.6000,1.799999
FILLER_1_6,VPWR,li1,8.9700,13.6000,1.799999
FILLER_1_3,VPWR,li1,7.5900,13.6000,1.799999
FILLER_0_318,VPWR,li1,152.2600,13.6000,1.799995
FILLER_0_315,VPWR,li1,151.1100,13.6000,1.799995
FILLER_0_312,VPWR,li1,149.7300,13.6000,1.799995
FILLER_0_309,VPWR,li1,148.3500,13.6000,1.799995
FILLER_0_305,VPWR,li1,146.5100,13.6000,1.799995
FILLER_0_302,VPWR,li1,145.1300,13.6000,1.799995
FILLER_0_299,VPWR,li1,143.7500,13.6000,1.799995
FILLER_0_290,VPWR,li1,139.1500,13.6000,1.799995
FILLER_0_287,VPWR,li1,138.2300,13.6000,1.799995
FILLER_0_284,VPWR,li1,136.8500,13.6000,1.799995
FILLER_0_281,VPWR,li1,135.4700,13.6000,1.799995
FILLER_0_277,VPWR,li1,133.6300,13.6000,1.799995
FILLER_0_274,VPWR,li1,132.2500,13.6000,1.799995
FILLER_0_271,VPWR,li1,130.8700,13.6000,1.799995
FILLER_0_268,VPWR,li1,129.4900,13.6000,1.799995
FILLER_0_265,VPWR,li1,128.1100,13.6000,1.799995
FILLER_0_262,VPWR,li1,126.7300,13.6000,1.799995
FILLER_0_259,VPWR,li1,125.3500,13.6000,1.799995
